parent,parenttype,parentfield,item_code,qty,uom,rate
SI-DEMO-001916,Sales Invoice,items,BIO-00071,30,Nos,495217
SI-DEMO-001917,Sales Invoice,items,BIO-00093,7,Nos,2650491
SI-DEMO-001918,Sales Invoice,items,BIO-00304,9,Nos,1656998
SI-DEMO-001919,Sales Invoice,items,BIO-00146,8,Nos,8076
SI-DEMO-001919,Sales Invoice,items,BIO-00347,19,Nos,217611
SI-DEMO-001920,Sales Invoice,items,BIO-00333,9,Nos,2565939
SI-DEMO-001921,Sales Invoice,items,BIO-00316,10,Nos,418617
SI-DEMO-001921,Sales Invoice,items,BIO-00320,22,Nos,400101
SI-DEMO-001922,Sales Invoice,items,SVC-JAN-003,10,Nos,281
SI-DEMO-001923,Sales Invoice,items,BIO-00298,6,Nos,802075
SI-DEMO-001923,Sales Invoice,items,BIO-00320,10,Nos,129356
SI-DEMO-001924,Sales Invoice,items,BIO-00126,10,Nos,543971
SI-DEMO-001925,Sales Invoice,items,BIO-00126,3,Nos,2887547
SI-DEMO-001925,Sales Invoice,items,BIO-00070,16,Nos,443383
SI-DEMO-001926,Sales Invoice,items,BIO-00194,4,Nos,832048
SI-DEMO-001926,Sales Invoice,items,BIO-00336,26,Nos,363340
SI-DEMO-001927,Sales Invoice,items,BIO-00367,7,Nos,2345794
SI-DEMO-001928,Sales Invoice,items,BIO-00202,7,Nos,395662
SI-DEMO-001928,Sales Invoice,items,BIO-00388,43,Nos,407438
SI-DEMO-001929,Sales Invoice,items,BIO-00437,10,Nos,1402655
SI-DEMO-001930,Sales Invoice,items,BIO-00426,10,Nos,1577286
SI-DEMO-001931,Sales Invoice,items,BIO-00328,1,Nos,83837
SI-DEMO-001932,Sales Invoice,items,BIO-00262,4,Nos,18031
SI-DEMO-001932,Sales Invoice,items,BIO-00242,48,Nos,22006
SI-DEMO-001933,Sales Invoice,items,BIO-00366,10,Nos,800940
SI-DEMO-001933,Sales Invoice,items,BIO-00384,40,Nos,141189
SI-DEMO-001934,Sales Invoice,items,BIO-00089,6,Nos,94987
SI-DEMO-001934,Sales Invoice,items,BIO-00294,42,Nos,278330
SI-DEMO-001935,Sales Invoice,items,BIO-00419,10,Nos,680195
SI-DEMO-001936,Sales Invoice,items,BIO-00111,3,Nos,2114227
SI-DEMO-001936,Sales Invoice,items,BIO-00244,28,Nos,66299
SI-DEMO-001937,Sales Invoice,items,SVC-JAN-004,8,Nos,786
SI-DEMO-001937,Sales Invoice,items,BIO-00315,41,Nos,328045
SI-DEMO-001938,Sales Invoice,items,BIO-00064,2,Nos,535188
SI-DEMO-001938,Sales Invoice,items,BIO-00214,7,Nos,397913
SI-DEMO-001939,Sales Invoice,items,CNT-018,8,Nos,2519519
SI-DEMO-001940,Sales Invoice,items,BIO-00375,5,Nos,114640
SI-DEMO-001941,Sales Invoice,items,BIO-00326,8,Nos,1840427
SI-DEMO-001942,Sales Invoice,items,BIO-00372,2,Nos,1016129
SI-DEMO-001943,Sales Invoice,items,BIO-00200,2,Nos,848639
SI-DEMO-001944,Sales Invoice,items,BIO-00097,7,Nos,905563
SI-DEMO-001944,Sales Invoice,items,BIO-00442,11,Nos,125983
SI-DEMO-001945,Sales Invoice,items,BIO-00161,3,Nos,2024956
SI-DEMO-001946,Sales Invoice,items,BIO-00275,3,Nos,1590528
SI-DEMO-001946,Sales Invoice,items,BIO-00448,50,Nos,67787
SI-DEMO-001947,Sales Invoice,items,CNT-014,5,Nos,2444268
SI-DEMO-001948,Sales Invoice,items,BIO-00071,5,Nos,2083572
SI-DEMO-001949,Sales Invoice,items,SVC-CHEM,865,Kg,225
SI-DEMO-001949,Sales Invoice,items,BIO-00394,31,Nos,269674
SI-DEMO-001950,Sales Invoice,items,BIO-00405,8,Nos,134813
SI-DEMO-001950,Sales Invoice,items,BIO-00112,43,Nos,80690
SI-DEMO-001951,Sales Invoice,items,BIO-00219,5,Nos,2291940
SI-DEMO-001952,Sales Invoice,items,BIO-00336,8,Nos,503893
SI-DEMO-001953,Sales Invoice,items,BIO-00432,10,Nos,2158092
SI-DEMO-001954,Sales Invoice,items,BIO-00102,6,Nos,2391507
SI-DEMO-001955,Sales Invoice,items,BIO-00373,4,Nos,880244
SI-DEMO-001956,Sales Invoice,items,BIO-00098,5,Nos,903988
SI-DEMO-001957,Sales Invoice,items,BIO-00145,3,Nos,1228542
SI-DEMO-001957,Sales Invoice,items,BIO-00183,2,Nos,40918
SI-DEMO-001958,Sales Invoice,items,BIO-00354,3,Nos,1157086
SI-DEMO-001958,Sales Invoice,items,SVC-SHRP,25,Kg,521
SI-DEMO-001959,Sales Invoice,items,BIO-00415,8,Nos,1841907
SI-DEMO-001960,Sales Invoice,items,BIO-00352,3,Nos,2680378
SI-DEMO-001961,Sales Invoice,items,BIO-00161,5,Nos,1003657
SI-DEMO-001961,Sales Invoice,items,SVC-TRN-008,20,Nos,704
SI-DEMO-001962,Sales Invoice,items,BIO-00386,1,Nos,2383620
SI-DEMO-001962,Sales Invoice,items,BIO-00080,39,Nos,229206
SI-DEMO-001963,Sales Invoice,items,BIO-00228,9,Nos,1816690
SI-DEMO-001963,Sales Invoice,items,BIO-00105,26,Nos,434026
SI-DEMO-001964,Sales Invoice,items,BIO-00409,6,Nos,2351196
SI-DEMO-001964,Sales Invoice,items,BIO-00349,29,Nos,54861
SI-DEMO-001965,Sales Invoice,items,BIO-00087,5,Nos,623105
SI-DEMO-001966,Sales Invoice,items,BIO-00431,10,Nos,2902319
SI-DEMO-001967,Sales Invoice,items,BIO-00430,10,Nos,1799438
SI-DEMO-001967,Sales Invoice,items,BIO-00250,39,Nos,193730
SI-DEMO-001968,Sales Invoice,items,BIO-00310,8,Nos,676310
SI-DEMO-001969,Sales Invoice,items,BIO-00239,5,Nos,2582482
SI-DEMO-001970,Sales Invoice,items,BIO-00394,6,Nos,1225335
SI-DEMO-001971,Sales Invoice,items,BIO-00179,9,Nos,1901562
SI-DEMO-001972,Sales Invoice,items,BIO-00084,8,Nos,808510
SI-DEMO-001973,Sales Invoice,items,BIO-00110,9,Nos,2831935
SI-DEMO-001973,Sales Invoice,items,BIO-00277,44,Nos,68672
SI-DEMO-001974,Sales Invoice,items,BIO-00414,5,Nos,198936
SI-DEMO-001975,Sales Invoice,items,BIO-00189,2,Nos,669319
SI-DEMO-001976,Sales Invoice,items,BIO-00443,3,Nos,1998411
SI-DEMO-001977,Sales Invoice,items,BIO-00322,4,Nos,2314470
SI-DEMO-001978,Sales Invoice,items,BIO-00398,4,Nos,210353
SI-DEMO-001978,Sales Invoice,items,BIO-00126,4,Nos,106262
SI-DEMO-001979,Sales Invoice,items,BIO-00318,1,Nos,79416
SI-DEMO-001980,Sales Invoice,items,BIO-00213,3,Nos,823285
SI-DEMO-001980,Sales Invoice,items,BIO-00307,4,Nos,162927
SI-DEMO-001981,Sales Invoice,items,BIO-00202,7,Nos,46118
SI-DEMO-001982,Sales Invoice,items,BIO-00314,1,Nos,522715
SI-DEMO-001983,Sales Invoice,items,BIO-00174,9,Nos,1161376
SI-DEMO-001983,Sales Invoice,items,BIO-00228,47,Nos,236909
SI-DEMO-001984,Sales Invoice,items,BIO-00390,3,Nos,1820796
SI-DEMO-001985,Sales Invoice,items,BIO-00194,7,Nos,268423
SI-DEMO-001985,Sales Invoice,items,BIO-00096,21,Nos,211378
SI-DEMO-001986,Sales Invoice,items,BIO-00129,1,Nos,2028656
SI-DEMO-001986,Sales Invoice,items,BIO-00430,5,Nos,341918
SI-DEMO-001987,Sales Invoice,items,BIO-00215,4,Nos,610861
SI-DEMO-001988,Sales Invoice,items,BIO-00437,1,Nos,254407
SI-DEMO-001988,Sales Invoice,items,BIO-00300,18,Nos,179834
SI-DEMO-001989,Sales Invoice,items,BIO-00237,10,Nos,2677191
SI-DEMO-001989,Sales Invoice,items,BIO-00203,31,Nos,328939
SI-DEMO-001990,Sales Invoice,items,BIO-00371,9,Nos,873032
SI-DEMO-001991,Sales Invoice,items,BIO-00128,5,Nos,1363811
SI-DEMO-001992,Sales Invoice,items,BIO-00249,7,Nos,200803
SI-DEMO-001992,Sales Invoice,items,BIO-00134,27,Nos,259710
SI-DEMO-001993,Sales Invoice,items,BIO-00355,8,Nos,168654
SI-DEMO-001993,Sales Invoice,items,BIO-00155,16,Nos,247322
SI-DEMO-001994,Sales Invoice,items,BIO-00452,1,Nos,2257674
SI-DEMO-001994,Sales Invoice,items,BIO-00251,39,Nos,438508
SI-DEMO-001995,Sales Invoice,items,SVC-JAN-002,10,Nos,609
SI-DEMO-001995,Sales Invoice,items,BIO-00225,28,Nos,338639
SI-DEMO-001996,Sales Invoice,items,BIO-00201,10,Nos,1411088
SI-DEMO-001997,Sales Invoice,items,BIO-00322,5,Nos,794213
SI-DEMO-001997,Sales Invoice,items,BIO-00392,5,Nos,319592
SI-DEMO-001998,Sales Invoice,items,BIO-00215,1,Nos,2595293
SI-DEMO-001998,Sales Invoice,items,BIO-00315,40,Nos,230998
SI-DEMO-001999,Sales Invoice,items,BIO-00364,3,Nos,730007
SI-DEMO-002000,Sales Invoice,items,BIO-00257,2,Nos,1282769
