name,naming_series,customer,transaction_date,delivery_date,company,status
SO-DEMO-002261,SO-.YYYY.-,Saleem Lab,2025-11-20,2025-12-04,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002262,SO-.YYYY.-,Ghurki Trust Specialized Hospital 31,2025-11-20,2025-11-22,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002263,SO-.YYYY.-,National District Hospital 18,2025-11-20,2025-12-02,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002264,SO-.YYYY.-,Excel Labs 104,2025-11-21,2025-12-03,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002265,SO-.YYYY.-,Saleem Lab 119,2025-11-21,2025-11-30,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002266,SO-.YYYY.-,Hameed Latif District Hospital 26,2025-11-21,2025-11-24,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002267,SO-.YYYY.-,Sir Ganga Ram District Hospital 08,2025-11-21,2025-11-30,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002268,SO-.YYYY.-,Doctors Private Hospital 29,2025-11-22,2025-12-03,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002269,SO-.YYYY.-,Ghurki Trust Specialized Hospital 31,2025-11-22,2025-11-27,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002270,SO-.YYYY.-,Doctors General Hospital 73,2025-11-23,2025-12-06,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002271,SO-.YYYY.-,Lahore General District Hospital 69,2025-11-23,2025-12-07,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002272,SO-.YYYY.-,Punjab Medical Faculty,2025-11-23,2025-12-06,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002273,SO-.YYYY.-,Dr. Essa Lab 116,2025-11-23,2025-12-04,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002274,SO-.YYYY.-,Lahore Diagnostics,2025-11-24,2025-12-06,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002275,SO-.YYYY.-,Sir Ganga Ram Tertiary Hospital 46,2025-11-25,2025-12-02,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002276,SO-.YYYY.-,Jinnah Tertiary Hospital 32,2025-11-25,2025-11-29,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002277,SO-.YYYY.-,Sharif Medical Teaching Hospital 62,2025-11-25,2025-12-07,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002278,SO-.YYYY.-,Fatima Memorial Private Hospital 34,2025-11-26,2025-12-06,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002279,SO-.YYYY.-,Al-Razi Clinic 109,2025-11-26,2025-12-09,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002280,SO-.YYYY.-,Punjab Medical Faculty,2025-11-26,2025-12-02,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002281,SO-.YYYY.-,Agha Khan Lab Lahore,2025-11-26,2025-11-29,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002282,SO-.YYYY.-,Chughtai Tertiary Hospital 57,2025-11-27,2025-11-30,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002283,SO-.YYYY.-,Shaukat Khanum Specialized Hospital 63,2025-11-27,2025-12-08,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002284,SO-.YYYY.-,Punjab Healthcare Commission,2025-11-27,2025-12-10,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002285,SO-.YYYY.-,Shaukat Khanum Lab,2025-11-28,2025-12-03,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002286,SO-.YYYY.-,Services District Hospital 41,2025-11-28,2025-11-30,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002287,SO-.YYYY.-,Dr. Essa Lab,2025-11-29,2025-12-08,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002288,SO-.YYYY.-,One Health Lab,2025-11-29,2025-12-13,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002289,SO-.YYYY.-,IDC Lab 103,2025-11-29,2025-12-10,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002290,SO-.YYYY.-,Gulab Devi Tertiary Hospital 28,2025-11-29,2025-12-01,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002291,SO-.YYYY.-,Directorate of Health Services Lahore,2025-11-29,2025-12-05,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002292,SO-.YYYY.-,Mayo District Hospital 01,2025-11-30,2025-12-03,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002293,SO-.YYYY.-,Sharif Medical District Hospital 30,2025-11-30,2025-12-05,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002294,SO-.YYYY.-,Ghurki Trust Private Hospital 79,2025-11-30,2025-12-14,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002295,SO-.YYYY.-,LifeLine General Hospital 49,2025-11-30,2025-12-06,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002296,SO-.YYYY.-,Lahore Diagnostics 106,2025-11-30,2025-12-06,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002297,SO-.YYYY.-,IDC Lab,2025-12-01,2025-12-07,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002298,SO-.YYYY.-,Metro Diagnostics,2025-12-01,2025-12-14,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002299,SO-.YYYY.-,Noor Teaching Hospital 76,2025-12-01,2025-12-06,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002300,SO-.YYYY.-,Metro Diagnostics,2025-12-01,2025-12-07,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002301,SO-.YYYY.-,LifeLine Tertiary Hospital 64,2025-12-01,2025-12-12,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002302,SO-.YYYY.-,Gulab Devi Tertiary Hospital 28,2025-12-02,2025-12-10,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002303,SO-.YYYY.-,Sharif Medical Tertiary Hospital 43,2025-12-02,2025-12-08,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002304,SO-.YYYY.-,Gulab Devi Specialized Hospital 22,2025-12-03,2025-12-13,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002305,SO-.YYYY.-,Services Specialized Hospital 04,2025-12-03,2025-12-07,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002306,SO-.YYYY.-,Shaukat Khanum Lab,2025-12-03,2025-12-13,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002307,SO-.YYYY.-,Shalimar District Hospital 16,2025-12-03,2025-12-16,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002308,SO-.YYYY.-,Sharif Medical District Hospital 30,2025-12-04,2025-12-16,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002309,SO-.YYYY.-,Punjab Emergency Service (Rescue 1122),2025-12-05,2025-12-08,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002310,SO-.YYYY.-,Punjab Diagnostic Center,2025-12-05,2025-12-18,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002311,SO-.YYYY.-,Ghurki Trust Specialized Hospital 31,2025-12-06,2025-12-10,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002312,SO-.YYYY.-,Punjab AIDS Control Program,2025-12-07,2025-12-19,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002313,SO-.YYYY.-,Chughtai Lab 101,2025-12-07,2025-12-15,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002314,SO-.YYYY.-,Ghurki Trust Specialized Hospital 48,2025-12-07,2025-12-21,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002315,SO-.YYYY.-,Lahore General Tertiary Hospital 27,2025-12-07,2025-12-15,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002316,SO-.YYYY.-,Central Tertiary Hospital 07,2025-12-08,2025-12-11,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002317,SO-.YYYY.-,Lahore General Tertiary Hospital 27,2025-12-08,2025-12-15,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002318,SO-.YYYY.-,Shalimar General Hospital 47,2025-12-08,2025-12-18,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002319,SO-.YYYY.-,Punjab Environmental Protection Agency,2025-12-09,2025-12-12,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002320,SO-.YYYY.-,Fatima Memorial District Hospital 65,2025-12-09,2025-12-13,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002321,SO-.YYYY.-,Directorate of Health Services Lahore,2025-12-09,2025-12-17,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002322,SO-.YYYY.-,Punjab Healthcare Commission,2025-12-09,2025-12-21,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002323,SO-.YYYY.-,Specialized Healthcare & Medical Education,2025-12-11,2025-12-20,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002324,SO-.YYYY.-,Sir Ganga Ram Tertiary Hospital 75,2025-12-11,2025-12-24,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002325,SO-.YYYY.-,Agha Khan Lab Lahore,2025-12-12,2025-12-15,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002326,SO-.YYYY.-,Health First Clinic 111,2025-12-12,2025-12-19,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002327,SO-.YYYY.-,Sir Ganga Ram Tertiary Hospital 46,2025-12-12,2025-12-21,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002328,SO-.YYYY.-,Lahore General Tertiary Hospital 27,2025-12-12,2025-12-26,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002329,SO-.YYYY.-,Shaukat Khanum Teaching Hospital 50,2025-12-13,2025-12-25,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002330,SO-.YYYY.-,LifeLine General Hospital 11,2025-12-13,2025-12-19,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002331,SO-.YYYY.-,Agha Khan Lab Lahore,2025-12-13,2025-12-24,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002332,SO-.YYYY.-,Ghurki Trust Specialized Hospital 48,2025-12-14,2025-12-26,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002333,SO-.YYYY.-,Jinnah Tertiary Hospital 15,2025-12-14,2025-12-21,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002334,SO-.YYYY.-,Services Specialized Hospital 77,2025-12-14,2025-12-25,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002335,SO-.YYYY.-,City Lab 107,2025-12-14,2025-12-18,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002336,SO-.YYYY.-,Medix Clinic,2025-12-14,2025-12-17,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002337,SO-.YYYY.-,Gulab Devi District Hospital 44,2025-12-15,2025-12-19,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002338,SO-.YYYY.-,National District Hospital 18,2025-12-15,2025-12-22,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002339,SO-.YYYY.-,Metro Diagnostics,2025-12-16,2025-12-19,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002340,SO-.YYYY.-,Sharif Medical General Hospital 03,2025-12-17,2025-12-24,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002341,SO-.YYYY.-,Metro Diagnostics 108,2025-12-17,2025-12-30,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002342,SO-.YYYY.-,Noor Specialized Hospital 51,2025-12-18,2025-12-30,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002343,SO-.YYYY.-,Punjab General Hospital 59,2025-12-18,2025-12-25,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002344,SO-.YYYY.-,Ghurki Trust Specialized Hospital 31,2025-12-18,2025-12-21,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002345,SO-.YYYY.-,Specialized Healthcare & Medical Education,2025-12-18,2025-12-23,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002346,SO-.YYYY.-,Lahore General Tertiary Hospital 27,2025-12-18,2025-12-20,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002347,SO-.YYYY.-,Lahore Diagnostics,2025-12-19,2026-01-02,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002348,SO-.YYYY.-,Shaukat Khanum Specialized Hospital 63,2025-12-20,2026-01-02,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002349,SO-.YYYY.-,Ghurki Trust Tertiary Hospital 12,2025-12-20,2025-12-24,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002350,SO-.YYYY.-,Noor District Hospital 68,2025-12-21,2025-12-29,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002351,SO-.YYYY.-,Shaukat Khanum Teaching Hospital 50,2025-12-21,2025-12-25,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002352,SO-.YYYY.-,Sharif Medical General Hospital 03,2025-12-22,2025-12-27,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002353,SO-.YYYY.-,Doctors Tertiary Hospital 66,2025-12-23,2025-12-28,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002354,SO-.YYYY.-,Lady Willingdon Tertiary Hospital 06,2025-12-25,2025-12-31,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002355,SO-.YYYY.-,Jinnah Tertiary Hospital 32,2025-12-26,2025-12-31,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002356,SO-.YYYY.-,Punjab Health Department,2025-12-27,2026-01-10,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002357,SO-.YYYY.-,Saleem Lab 119,2025-12-28,2026-01-01,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002358,SO-.YYYY.-,Specialized Healthcare & Medical Education,2025-12-28,2026-01-10,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002359,SO-.YYYY.-,Agha Khan Lab Lahore,2025-12-29,2026-01-01,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002360,SO-.YYYY.-,Children District Hospital 55,2025-12-30,2026-01-10,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002361,SO-.YYYY.-,Mayo Specialized Hospital 10,2025-12-30,2026-01-05,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002362,SO-.YYYY.-,Islamabad Diagnostics 105,2025-12-31,2026-01-10,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002363,SO-.YYYY.-,Excel Labs 104,2025-12-31,2026-01-14,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002364,SO-.YYYY.-,District Health Authority Lahore,2026-01-01,2026-01-15,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002365,SO-.YYYY.-,Chughtai Lab 101,2026-01-01,2026-01-14,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002366,SO-.YYYY.-,Ghurki Trust Private Hospital 61,2026-01-01,2026-01-12,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002367,SO-.YYYY.-,Chughtai Lab,2026-01-02,2026-01-10,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002368,SO-.YYYY.-,City Care Tertiary Hospital 20,2026-01-03,2026-01-17,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002369,SO-.YYYY.-,Al-Razi Clinic,2026-01-03,2026-01-10,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002370,SO-.YYYY.-,Mayo Specialized Hospital 10,2026-01-03,2026-01-12,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002371,SO-.YYYY.-,Sharif Medical Tertiary Hospital 43,2026-01-04,2026-01-16,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002372,SO-.YYYY.-,Doctors Teaching Hospital 36,2026-01-05,2026-01-17,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002373,SO-.YYYY.-,National District Hospital 18,2026-01-05,2026-01-08,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002374,SO-.YYYY.-,Punjab Medical Faculty,2026-01-06,2026-01-16,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002375,SO-.YYYY.-,Medicare Clinic 110,2026-01-06,2026-01-14,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002376,SO-.YYYY.-,Sir Ganga Ram Tertiary Hospital 75,2026-01-06,2026-01-12,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002377,SO-.YYYY.-,Gulab Devi Specialized Hospital 22,2026-01-06,2026-01-09,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002378,SO-.YYYY.-,Saleem Lab 119,2026-01-07,2026-01-21,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002379,SO-.YYYY.-,One Health Lab,2026-01-07,2026-01-19,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002380,SO-.YYYY.-,Doctors Tertiary Hospital 66,2026-01-07,2026-01-18,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002381,SO-.YYYY.-,Allied Lab 114,2026-01-07,2026-01-18,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002382,SO-.YYYY.-,Punjab Specialized Hospital 42,2026-01-08,2026-01-14,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002383,SO-.YYYY.-,LifeLine Teaching Hospital 74,2026-01-08,2026-01-13,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002384,SO-.YYYY.-,Dr. Essa Lab,2026-01-08,2026-01-11,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002385,SO-.YYYY.-,Shaukat Khanum Specialized Hospital 63,2026-01-10,2026-01-16,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002386,SO-.YYYY.-,Rehman Diagnostics,2026-01-10,2026-01-24,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002387,SO-.YYYY.-,City Care Teaching Hospital 40,2026-01-10,2026-01-15,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002388,SO-.YYYY.-,Sir Ganga Ram District Hospital 08,2026-01-10,2026-01-18,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002389,SO-.YYYY.-,Central District Hospital 53,2026-01-10,2026-01-12,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002390,SO-.YYYY.-,Al-Razi Clinic 109,2026-01-11,2026-01-25,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002391,SO-.YYYY.-,Doctors Teaching Hospital 35,2026-01-11,2026-01-18,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002392,SO-.YYYY.-,Punjab Tertiary Hospital 37,2026-01-12,2026-01-20,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002393,SO-.YYYY.-,Shaukat Khanum Lab,2026-01-13,2026-01-23,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002394,SO-.YYYY.-,Shalimar District Hospital 16,2026-01-13,2026-01-23,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002395,SO-.YYYY.-,Children Teaching Hospital 80,2026-01-13,2026-01-15,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002396,SO-.YYYY.-,Punjab General Hospital 59,2026-01-14,2026-01-21,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002397,SO-.YYYY.-,Lahore Diagnostics,2026-01-15,2026-01-27,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002398,SO-.YYYY.-,Punjab Healthcare Commission,2026-01-15,2026-01-22,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002399,SO-.YYYY.-,Noor Teaching Hospital 76,2026-01-15,2026-01-19,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002400,SO-.YYYY.-,LifeLine Teaching Hospital 74,2026-01-15,2026-01-29,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002401,SO-.YYYY.-,Gulab Devi Tertiary Hospital 13,2026-01-16,2026-01-24,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002402,SO-.YYYY.-,Qamar Lab,2026-01-18,2026-01-24,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002403,SO-.YYYY.-,Sir Ganga Ram General Hospital 54,2026-01-21,2026-01-30,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002404,SO-.YYYY.-,Sir Ganga Ram Tertiary Hospital 75,2026-01-22,2026-02-03,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002405,SO-.YYYY.-,Punjab Diagnostic Center,2026-01-22,2026-01-28,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002406,SO-.YYYY.-,Fatima Memorial District Hospital 65,2026-01-22,2026-01-31,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002407,SO-.YYYY.-,Lahore General Tertiary Hospital 27,2026-01-23,2026-02-05,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002408,SO-.YYYY.-,Chughtai Private Hospital 56,2026-01-23,2026-01-27,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002409,SO-.YYYY.-,Services Specialized Hospital 77,2026-01-24,2026-01-29,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002410,SO-.YYYY.-,Medix Clinic,2026-01-24,2026-01-28,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002411,SO-.YYYY.-,City Lab 107,2026-01-25,2026-02-07,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002412,SO-.YYYY.-,Health First Clinic,2026-01-25,2026-02-07,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002413,SO-.YYYY.-,Shaukat Khanum District Hospital 45,2026-01-26,2026-02-04,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002414,SO-.YYYY.-,Punjab Tertiary Hospital 37,2026-01-26,2026-02-04,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-002415,SO-.YYYY.-,Shaukat Khanum Teaching Hospital 72,2026-01-28,2026-01-30,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002416,SO-.YYYY.-,Fatima Memorial Private Hospital 34,2026-01-28,2026-02-06,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002417,SO-.YYYY.-,Sir Ganga Ram District Hospital 08,2026-01-28,2026-02-11,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002418,SO-.YYYY.-,National Private Hospital 21,2026-01-29,2026-02-02,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002419,SO-.YYYY.-,Punjab Specialized Hospital 42,2026-01-29,2026-01-31,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002420,SO-.YYYY.-,Doctors Teaching Hospital 35,2026-01-29,2026-02-07,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002421,SO-.YYYY.-,Punjab General Hospital 59,2026-01-30,2026-02-11,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002422,SO-.YYYY.-,Chughtai Private Hospital 56,2026-01-30,2026-02-10,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002423,SO-.YYYY.-,Doctors Tertiary Hospital 66,2026-01-31,2026-02-05,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002424,SO-.YYYY.-,Metro Diagnostics,2026-01-31,2026-02-05,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002425,SO-.YYYY.-,Central Tertiary Hospital 07,2026-02-01,2026-02-08,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002426,SO-.YYYY.-,Punjab Diagnostic Center,2026-02-02,2026-02-04,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-002427,SO-.YYYY.-,Punjab General Hospital 59,2026-02-02,2026-02-05,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002428,SO-.YYYY.-,Metro Diagnostics,2026-02-03,2026-02-05,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002429,SO-.YYYY.-,Central Tertiary Hospital 07,2026-02-04,2026-02-14,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-002430,SO-.YYYY.-,Punjab Environmental Protection Agency,2026-02-04,2026-02-07,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
