parent,parenttype,parentfield,item_code,qty,uom,warehouse,rate
SO-DEMO-002132,Sales Order,items,PPE-026,3,Nos,Central Warehouse - ENXI,1055601
SO-DEMO-002133,Sales Order,items,SVC-JAN-005,1944,Nos,,562
SO-DEMO-002134,Sales Order,items,SVC-JAN-006,670,Nos,,687
SO-DEMO-002134,Sales Order,items,CNT-016,6,Nos,Central Warehouse - ENXI,4388
SO-DEMO-002135,Sales Order,items,SVC-SHRP,770,Kg,,151
SO-DEMO-002136,Sales Order,items,SVC-INF,693,Kg,,255
SO-DEMO-002136,Sales Order,items,CNT-014,31,Nos,Central Warehouse - ENXI,3457
SO-DEMO-002137,Sales Order,items,SVC-TRN-007,471,Nos,,356
SO-DEMO-002138,Sales Order,items,SVC-JAN-002,1466,Nos,,553
SO-DEMO-002139,Sales Order,items,SVC-TRN-009,452,Nos,,734
SO-DEMO-002140,Sales Order,items,SVC-PATH,1501,Kg,,739
SO-DEMO-002140,Sales Order,items,CNT-013,8,Nos,Central Warehouse - ENXI,1227
SO-DEMO-002140,Sales Order,items,SPR-052,2,Nos,Central Warehouse - ENXI,1979600
SO-DEMO-002141,Sales Order,items,SVC-PHRM,1446,Kg,,760
SO-DEMO-002142,Sales Order,items,SVC-TRN-009,1208,Nos,,799
SO-DEMO-002143,Sales Order,items,SVC-SHRP,589,Kg,,407
SO-DEMO-002143,Sales Order,items,CNT-017,33,Nos,Central Warehouse - ENXI,3540
SO-DEMO-002144,Sales Order,items,SVC-CYTO,1801,Kg,,499
SO-DEMO-002144,Sales Order,items,CNT-017,47,Nos,Central Warehouse - ENXI,2002
SO-DEMO-002145,Sales Order,items,SVC-INF,1537,Kg,,563
SO-DEMO-002146,Sales Order,items,SVC-PATH,1034,Kg,,237
SO-DEMO-002147,Sales Order,items,SVC-GEN,539,Kg,,558
SO-DEMO-002148,Sales Order,items,SVC-TRN-009,995,Nos,,409
SO-DEMO-002149,Sales Order,items,SVC-CYTO,1912,Kg,,404
SO-DEMO-002150,Sales Order,items,SVC-TRN-010,1644,Nos,,161
SO-DEMO-002150,Sales Order,items,CNT-014,3,Nos,Central Warehouse - ENXI,3311815
SO-DEMO-002151,Sales Order,items,SVC-PHRM,1865,Kg,,180
SO-DEMO-002152,Sales Order,items,SVC-TRN-010,469,Nos,,700
SO-DEMO-002153,Sales Order,items,SVC-INF,516,Kg,,410
SO-DEMO-002154,Sales Order,items,SVC-JAN-004,1401,Nos,,441
SO-DEMO-002154,Sales Order,items,CLN-030,2,Nos,Central Warehouse - ENXI,2751269
SO-DEMO-002155,Sales Order,items,SVC-TRN-010,168,Nos,,779
SO-DEMO-002155,Sales Order,items,CNT-013,33,Nos,Central Warehouse - ENXI,4645
SO-DEMO-002156,Sales Order,items,SVC-JAN-001,1564,Nos,,234
SO-DEMO-002157,Sales Order,items,SVC-TRN-010,1747,Nos,,423
SO-DEMO-002158,Sales Order,items,SVC-JAN-004,1570,Nos,,751
SO-DEMO-002158,Sales Order,items,CNT-015,16,Nos,Central Warehouse - ENXI,775
SO-DEMO-002159,Sales Order,items,SVC-JAN-004,366,Nos,,583
SO-DEMO-002160,Sales Order,items,SVC-GEN,473,Kg,,188
SO-DEMO-002161,Sales Order,items,SVC-JAN-001,93,Nos,,764
SO-DEMO-002162,Sales Order,items,SVC-JAN-005,592,Nos,,153
SO-DEMO-002162,Sales Order,items,SPR-050,3,Nos,Central Warehouse - ENXI,2637929
SO-DEMO-002163,Sales Order,items,SVC-JAN-002,1698,Nos,,211
SO-DEMO-002164,Sales Order,items,SVC-PHRM,348,Kg,,793
SO-DEMO-002165,Sales Order,items,SVC-JAN-003,312,Nos,,355
SO-DEMO-002165,Sales Order,items,CNT-020,13,Nos,Central Warehouse - ENXI,819
SO-DEMO-002166,Sales Order,items,SVC-PATH,666,Kg,,691
SO-DEMO-002167,Sales Order,items,SVC-PATH,1912,Kg,,504
SO-DEMO-002167,Sales Order,items,CNT-016,50,Nos,Central Warehouse - ENXI,4172
SO-DEMO-002168,Sales Order,items,SVC-TRN-008,1862,Nos,,359
SO-DEMO-002169,Sales Order,items,SVC-JAN-004,534,Nos,,688
SO-DEMO-002170,Sales Order,items,SVC-TRN-009,347,Nos,,342
SO-DEMO-002171,Sales Order,items,SVC-JAN-005,1827,Nos,,250
SO-DEMO-002172,Sales Order,items,SVC-TRN-007,1635,Nos,,690
SO-DEMO-002173,Sales Order,items,SVC-PATH,549,Kg,,204
SO-DEMO-002174,Sales Order,items,SVC-JAN-004,1780,Nos,,460
SO-DEMO-002174,Sales Order,items,CNT-020,34,Nos,Central Warehouse - ENXI,3675
SO-DEMO-002175,Sales Order,items,SVC-TRN-010,1185,Nos,,438
SO-DEMO-002176,Sales Order,items,SVC-TRN-010,1221,Nos,,289
SO-DEMO-002177,Sales Order,items,SVC-JAN-004,104,Nos,,604
SO-DEMO-002178,Sales Order,items,SVC-CYTO,804,Kg,,490
SO-DEMO-002178,Sales Order,items,CNT-015,3,Nos,Central Warehouse - ENXI,3323545
SO-DEMO-002179,Sales Order,items,SVC-TRN-008,948,Nos,,487
SO-DEMO-002180,Sales Order,items,SVC-TRN-009,606,Nos,,531
SO-DEMO-002181,Sales Order,items,SVC-CHEM,494,Kg,,676
SO-DEMO-002182,Sales Order,items,SVC-TRN-009,1310,Nos,,189
SO-DEMO-002182,Sales Order,items,CNT-012,50,Nos,Central Warehouse - ENXI,2834
SO-DEMO-002183,Sales Order,items,SVC-TRN-011,1754,Nos,,467
SO-DEMO-002184,Sales Order,items,SVC-TRN-007,923,Nos,,285
SO-DEMO-002184,Sales Order,items,CNT-017,31,Nos,Central Warehouse - ENXI,4502
SO-DEMO-002185,Sales Order,items,SVC-JAN-001,753,Nos,,180
SO-DEMO-002186,Sales Order,items,SVC-INF,819,Kg,,458
SO-DEMO-002186,Sales Order,items,CNT-014,14,Nos,Central Warehouse - ENXI,4520
SO-DEMO-002187,Sales Order,items,SVC-CYTO,1699,Kg,,214
SO-DEMO-002188,Sales Order,items,SVC-JAN-002,261,Nos,,658
SO-DEMO-002189,Sales Order,items,SVC-JAN-003,796,Nos,,494
SO-DEMO-002190,Sales Order,items,SVC-JAN-004,1868,Nos,,522
SO-DEMO-002191,Sales Order,items,SVC-CYTO,466,Kg,,531
SO-DEMO-002192,Sales Order,items,SVC-TRN-007,1092,Nos,,205
SO-DEMO-002193,Sales Order,items,SVC-JAN-003,1695,Nos,,744
SO-DEMO-002193,Sales Order,items,CNT-020,31,Nos,Central Warehouse - ENXI,916
SO-DEMO-002194,Sales Order,items,SVC-JAN-005,1915,Nos,,487
SO-DEMO-002195,Sales Order,items,SVC-TRN-008,1244,Nos,,387
SO-DEMO-002195,Sales Order,items,CNT-020,29,Nos,Central Warehouse - ENXI,878
SO-DEMO-002196,Sales Order,items,SVC-PATH,1122,Kg,,739
SO-DEMO-002197,Sales Order,items,SVC-INF,230,Kg,,184
SO-DEMO-002198,Sales Order,items,SVC-SHRP,271,Kg,,528
SO-DEMO-002199,Sales Order,items,SVC-PATH,117,Kg,,775
SO-DEMO-002200,Sales Order,items,SVC-TRN-007,547,Nos,,661
SO-DEMO-002201,Sales Order,items,SVC-TRN-011,1197,Nos,,608
SO-DEMO-002202,Sales Order,items,SVC-CYTO,1131,Kg,,454
SO-DEMO-002202,Sales Order,items,CNT-019,38,Nos,Central Warehouse - ENXI,1313
SO-DEMO-002203,Sales Order,items,SVC-TRN-007,877,Nos,,404
SO-DEMO-002204,Sales Order,items,SVC-TRN-011,526,Nos,,456
SO-DEMO-002204,Sales Order,items,CLN-030,1,Nos,Central Warehouse - ENXI,3265771
SO-DEMO-002205,Sales Order,items,SVC-TRN-009,619,Nos,,302
SO-DEMO-002206,Sales Order,items,SVC-TRN-008,1377,Nos,,722
SO-DEMO-002206,Sales Order,items,CNT-014,36,Nos,Central Warehouse - ENXI,4056
SO-DEMO-002207,Sales Order,items,SVC-TRN-010,240,Nos,,712
SO-DEMO-002208,Sales Order,items,SVC-GEN,687,Kg,,547
SO-DEMO-002209,Sales Order,items,SVC-CYTO,1674,Kg,,732
SO-DEMO-002210,Sales Order,items,SVC-JAN-004,1704,Nos,,597
SO-DEMO-002211,Sales Order,items,SVC-INF,1978,Kg,,306
SO-DEMO-002212,Sales Order,items,SVC-JAN-006,599,Nos,,753
SO-DEMO-002213,Sales Order,items,SVC-GEN,1769,Kg,,292
SO-DEMO-002214,Sales Order,items,SVC-JAN-002,835,Nos,,723
SO-DEMO-002215,Sales Order,items,SVC-CYTO,521,Kg,,647
SO-DEMO-002216,Sales Order,items,SVC-CYTO,1104,Kg,,573
SO-DEMO-002217,Sales Order,items,SVC-JAN-001,155,Nos,,421
SO-DEMO-002218,Sales Order,items,SVC-TRN-008,1406,Nos,,558
SO-DEMO-002219,Sales Order,items,SVC-TRN-010,839,Nos,,725
SO-DEMO-002219,Sales Order,items,CLN-034,2,Nos,Central Warehouse - ENXI,431453
SO-DEMO-002220,Sales Order,items,SVC-TRN-007,584,Nos,,411
SO-DEMO-002221,Sales Order,items,SVC-TRN-008,124,Nos,,526
SO-DEMO-002222,Sales Order,items,SVC-JAN-002,1687,Nos,,409
SO-DEMO-002222,Sales Order,items,CNT-012,23,Nos,Central Warehouse - ENXI,1736
SO-DEMO-002222,Sales Order,items,FUEL-055,3,Nos,Central Warehouse - ENXI,1958977
SO-DEMO-002223,Sales Order,items,SVC-PHRM,1822,Kg,,527
SO-DEMO-002223,Sales Order,items,CNT-015,25,Nos,Central Warehouse - ENXI,1178
SO-DEMO-002224,Sales Order,items,SVC-JAN-005,1423,Nos,,172
SO-DEMO-002225,Sales Order,items,SVC-JAN-004,1850,Nos,,710
SO-DEMO-002226,Sales Order,items,SVC-GEN,1503,Kg,,726
SO-DEMO-002227,Sales Order,items,SVC-GEN,1799,Kg,,651
SO-DEMO-002228,Sales Order,items,SVC-CHEM,474,Kg,,359
SO-DEMO-002228,Sales Order,items,CNT-014,3,Nos,Central Warehouse - ENXI,2269829
SO-DEMO-002229,Sales Order,items,SVC-PATH,128,Kg,,522
SO-DEMO-002229,Sales Order,items,CNT-013,38,Nos,Central Warehouse - ENXI,2689
SO-DEMO-002230,Sales Order,items,SVC-JAN-005,1315,Nos,,762
SO-DEMO-002230,Sales Order,items,CNT-014,35,Nos,Central Warehouse - ENXI,655
SO-DEMO-002231,Sales Order,items,SVC-TRN-007,245,Nos,,265
SO-DEMO-002232,Sales Order,items,SVC-JAN-003,1979,Nos,,156
SO-DEMO-002233,Sales Order,items,SVC-PATH,926,Kg,,228
SO-DEMO-002233,Sales Order,items,CNT-014,13,Nos,Central Warehouse - ENXI,1390
SO-DEMO-002234,Sales Order,items,SVC-CYTO,1735,Kg,,620
SO-DEMO-002234,Sales Order,items,CNT-019,20,Nos,Central Warehouse - ENXI,1769
SO-DEMO-002234,Sales Order,items,PPE-027,1,Nos,Central Warehouse - ENXI,2706802
SO-DEMO-002235,Sales Order,items,SVC-JAN-001,1688,Nos,,239
SO-DEMO-002235,Sales Order,items,CNT-018,31,Nos,Central Warehouse - ENXI,3378
SO-DEMO-002236,Sales Order,items,SVC-CYTO,872,Kg,,238
SO-DEMO-002237,Sales Order,items,SVC-TRN-007,1612,Nos,,299
SO-DEMO-002237,Sales Order,items,CNT-017,26,Nos,Central Warehouse - ENXI,3271
SO-DEMO-002238,Sales Order,items,SVC-JAN-001,879,Nos,,794
SO-DEMO-002239,Sales Order,items,SVC-PHRM,65,Kg,,157
SO-DEMO-002240,Sales Order,items,SVC-PATH,922,Kg,,742
SO-DEMO-002240,Sales Order,items,CNT-019,9,Nos,Central Warehouse - ENXI,1081
SO-DEMO-002241,Sales Order,items,SVC-SHRP,1789,Kg,,542
SO-DEMO-002242,Sales Order,items,SVC-JAN-001,797,Nos,,342
SO-DEMO-002243,Sales Order,items,SVC-JAN-002,1134,Nos,,438
SO-DEMO-002244,Sales Order,items,SVC-TRN-009,1724,Nos,,207
SO-DEMO-002245,Sales Order,items,SVC-TRN-010,515,Nos,,182
SO-DEMO-002245,Sales Order,items,CNT-014,30,Nos,Central Warehouse - ENXI,2671
SO-DEMO-002246,Sales Order,items,SVC-PHRM,1224,Kg,,175
SO-DEMO-002246,Sales Order,items,CNT-012,24,Nos,Central Warehouse - ENXI,1063
SO-DEMO-002247,Sales Order,items,SVC-TRN-011,1083,Nos,,183
SO-DEMO-002247,Sales Order,items,SPR-050,1,Nos,Central Warehouse - ENXI,948433
SO-DEMO-002248,Sales Order,items,SVC-JAN-001,509,Nos,,576
SO-DEMO-002248,Sales Order,items,CNT-015,5,Nos,Central Warehouse - ENXI,3086
SO-DEMO-002249,Sales Order,items,SVC-CYTO,1003,Kg,,204
SO-DEMO-002249,Sales Order,items,CNT-020,23,Nos,Central Warehouse - ENXI,1479
SO-DEMO-002250,Sales Order,items,SVC-TRN-008,117,Nos,,300
SO-DEMO-002250,Sales Order,items,CNT-019,5,Nos,Central Warehouse - ENXI,2708
SO-DEMO-002251,Sales Order,items,SVC-GEN,1180,Kg,,379
SO-DEMO-002252,Sales Order,items,SVC-TRN-011,816,Nos,,539
SO-DEMO-002253,Sales Order,items,SVC-JAN-005,1287,Nos,,246
SO-DEMO-002254,Sales Order,items,SVC-PATH,1454,Kg,,505
SO-DEMO-002255,Sales Order,items,SVC-TRN-011,437,Nos,,403
SO-DEMO-002255,Sales Order,items,SPR-049,1,Nos,Central Warehouse - ENXI,1726189
SO-DEMO-002256,Sales Order,items,SVC-INF,1113,Kg,,766
SO-DEMO-002257,Sales Order,items,SVC-JAN-005,1492,Nos,,794
SO-DEMO-002257,Sales Order,items,CNT-017,14,Nos,Central Warehouse - ENXI,3236
SO-DEMO-002258,Sales Order,items,SVC-TRN-009,1795,Nos,,541
SO-DEMO-002258,Sales Order,items,PPE-028,2,Nos,Central Warehouse - ENXI,904666
SO-DEMO-002259,Sales Order,items,SVC-JAN-004,921,Nos,,300
SO-DEMO-002260,Sales Order,items,SVC-GEN,891,Kg,,176
SO-DEMO-002261,Sales Order,items,SVC-PHRM,1199,Kg,,596
SO-DEMO-002262,Sales Order,items,SVC-JAN-001,942,Nos,,153
SO-DEMO-002262,Sales Order,items,PPE-029,3,Nos,Central Warehouse - ENXI,164630
SO-DEMO-002263,Sales Order,items,SVC-PATH,150,Kg,,351
SO-DEMO-002264,Sales Order,items,SVC-TRN-010,99,Nos,,502
SO-DEMO-002265,Sales Order,items,SVC-TRN-009,1657,Nos,,200
SO-DEMO-002265,Sales Order,items,CNT-019,13,Nos,Central Warehouse - ENXI,3659
SO-DEMO-002266,Sales Order,items,SVC-JAN-004,924,Nos,,764
SO-DEMO-002267,Sales Order,items,SVC-CYTO,1351,Kg,,475
SO-DEMO-002268,Sales Order,items,SVC-CHEM,125,Kg,,512
SO-DEMO-002269,Sales Order,items,SVC-JAN-006,541,Nos,,732
SO-DEMO-002270,Sales Order,items,SVC-GEN,770,Kg,,195
SO-DEMO-002270,Sales Order,items,CNT-017,11,Nos,Central Warehouse - ENXI,3976
SO-DEMO-002271,Sales Order,items,SVC-TRN-007,1358,Nos,,634
SO-DEMO-002271,Sales Order,items,CNT-020,12,Nos,Central Warehouse - ENXI,1570
SO-DEMO-002272,Sales Order,items,SVC-JAN-002,1093,Nos,,610
SO-DEMO-002273,Sales Order,items,SVC-JAN-005,1818,Nos,,778
SO-DEMO-002274,Sales Order,items,SVC-JAN-003,492,Nos,,699
SO-DEMO-002274,Sales Order,items,CNT-018,43,Nos,Central Warehouse - ENXI,4347
SO-DEMO-002275,Sales Order,items,SVC-PATH,1775,Kg,,232
SO-DEMO-002275,Sales Order,items,CLN-036,2,Nos,Central Warehouse - ENXI,1935874
SO-DEMO-002276,Sales Order,items,SVC-TRN-009,279,Nos,,741
SO-DEMO-002276,Sales Order,items,CNT-018,42,Nos,Central Warehouse - ENXI,2049
SO-DEMO-002277,Sales Order,items,SVC-CYTO,1334,Kg,,228
SO-DEMO-002277,Sales Order,items,CNT-020,35,Nos,Central Warehouse - ENXI,2275
SO-DEMO-002277,Sales Order,items,FUEL-053,2,Nos,Central Warehouse - ENXI,2374530
SO-DEMO-002278,Sales Order,items,SVC-JAN-005,525,Nos,,391
SO-DEMO-002279,Sales Order,items,SVC-PATH,328,Kg,,762
SO-DEMO-002280,Sales Order,items,SVC-TRN-010,303,Nos,,266
SO-DEMO-002280,Sales Order,items,CNT-014,30,Nos,Central Warehouse - ENXI,2113
SO-DEMO-002281,Sales Order,items,SVC-JAN-001,1218,Nos,,319
SO-DEMO-002282,Sales Order,items,SVC-TRN-008,1095,Nos,,591
SO-DEMO-002283,Sales Order,items,SVC-TRN-008,814,Nos,,206
SO-DEMO-002284,Sales Order,items,SVC-SHRP,989,Kg,,457
SO-DEMO-002284,Sales Order,items,CNT-014,47,Nos,Central Warehouse - ENXI,2967
SO-DEMO-002285,Sales Order,items,SVC-JAN-001,1079,Nos,,228
SO-DEMO-002285,Sales Order,items,CNT-017,36,Nos,Central Warehouse - ENXI,3381
SO-DEMO-002285,Sales Order,items,SPR-049,1,Nos,Central Warehouse - ENXI,2076977
SO-DEMO-002286,Sales Order,items,SVC-JAN-002,1105,Nos,,185
SO-DEMO-002287,Sales Order,items,SVC-TRN-007,431,Nos,,776
SO-DEMO-002287,Sales Order,items,CNT-015,41,Nos,Central Warehouse - ENXI,1322
SO-DEMO-002288,Sales Order,items,SVC-INF,1701,Kg,,683
SO-DEMO-002289,Sales Order,items,SVC-JAN-001,1635,Nos,,743
SO-DEMO-002290,Sales Order,items,SVC-INF,664,Kg,,299
SO-DEMO-002291,Sales Order,items,SVC-CYTO,764,Kg,,435
SO-DEMO-002292,Sales Order,items,SVC-SHRP,1084,Kg,,708
SO-DEMO-002293,Sales Order,items,SVC-JAN-001,807,Nos,,609
SO-DEMO-002294,Sales Order,items,SVC-SHRP,256,Kg,,241
SO-DEMO-002295,Sales Order,items,SVC-JAN-005,860,Nos,,204
SO-DEMO-002296,Sales Order,items,SVC-JAN-006,433,Nos,,459
SO-DEMO-002297,Sales Order,items,SVC-GEN,56,Kg,,332
SO-DEMO-002298,Sales Order,items,SVC-JAN-006,1325,Nos,,323
SO-DEMO-002298,Sales Order,items,CNT-015,41,Nos,Central Warehouse - ENXI,2830
SO-DEMO-002298,Sales Order,items,CNT-017,2,Nos,Central Warehouse - ENXI,1182302
SO-DEMO-002299,Sales Order,items,SVC-JAN-006,834,Nos,,213
SO-DEMO-002300,Sales Order,items,SVC-PATH,1526,Kg,,201
SO-DEMO-002301,Sales Order,items,SVC-SHRP,155,Kg,,602
SO-DEMO-002302,Sales Order,items,SVC-JAN-004,323,Nos,,226
SO-DEMO-002302,Sales Order,items,CNT-013,16,Nos,Central Warehouse - ENXI,503
SO-DEMO-002303,Sales Order,items,SVC-TRN-009,742,Nos,,558
SO-DEMO-002303,Sales Order,items,CNT-020,7,Nos,Central Warehouse - ENXI,3264
SO-DEMO-002304,Sales Order,items,SVC-JAN-002,299,Nos,,346
SO-DEMO-002304,Sales Order,items,CNT-015,32,Nos,Central Warehouse - ENXI,3711
SO-DEMO-002305,Sales Order,items,SVC-JAN-004,1975,Nos,,761
SO-DEMO-002305,Sales Order,items,SPR-039,3,Nos,Central Warehouse - ENXI,3333551
SO-DEMO-002306,Sales Order,items,SVC-TRN-008,1374,Nos,,777
SO-DEMO-002306,Sales Order,items,CNT-017,35,Nos,Central Warehouse - ENXI,4995
SO-DEMO-002307,Sales Order,items,SVC-GEN,1560,Kg,,461
SO-DEMO-002308,Sales Order,items,SVC-JAN-003,377,Nos,,734
SO-DEMO-002309,Sales Order,items,SVC-PHRM,632,Kg,,157
SO-DEMO-002310,Sales Order,items,SVC-CYTO,1238,Kg,,273
SO-DEMO-002310,Sales Order,items,CNT-014,31,Nos,Central Warehouse - ENXI,3133
SO-DEMO-002311,Sales Order,items,SVC-PHRM,972,Kg,,459
SO-DEMO-002312,Sales Order,items,SVC-JAN-003,942,Nos,,783
SO-DEMO-002313,Sales Order,items,SVC-JAN-003,1163,Nos,,225
SO-DEMO-002314,Sales Order,items,SVC-PHRM,556,Kg,,544
SO-DEMO-002315,Sales Order,items,SVC-JAN-002,1471,Nos,,740
SO-DEMO-002315,Sales Order,items,CNT-017,17,Nos,Central Warehouse - ENXI,1724
SO-DEMO-002316,Sales Order,items,SVC-CYTO,176,Kg,,679
SO-DEMO-002317,Sales Order,items,SVC-TRN-011,1621,Nos,,324
SO-DEMO-002318,Sales Order,items,SVC-INF,1539,Kg,,278
SO-DEMO-002318,Sales Order,items,CNT-016,30,Nos,Central Warehouse - ENXI,1926
SO-DEMO-002319,Sales Order,items,SVC-GEN,70,Kg,,292
SO-DEMO-002320,Sales Order,items,SVC-TRN-011,918,Nos,,601
SO-DEMO-002321,Sales Order,items,SVC-JAN-003,1632,Nos,,287
SO-DEMO-002322,Sales Order,items,SVC-JAN-006,1913,Nos,,631
SO-DEMO-002323,Sales Order,items,SVC-SHRP,131,Kg,,609
SO-DEMO-002324,Sales Order,items,SVC-INF,543,Kg,,373
SO-DEMO-002325,Sales Order,items,SVC-TRN-009,1928,Nos,,298
SO-DEMO-002325,Sales Order,items,CNT-019,13,Nos,Central Warehouse - ENXI,3323
SO-DEMO-002326,Sales Order,items,SVC-SHRP,944,Kg,,694
SO-DEMO-002327,Sales Order,items,SVC-JAN-001,1239,Nos,,714
SO-DEMO-002328,Sales Order,items,SVC-GEN,1678,Kg,,673
SO-DEMO-002329,Sales Order,items,SVC-TRN-008,1174,Nos,,586
SO-DEMO-002330,Sales Order,items,SVC-JAN-001,771,Nos,,617
SO-DEMO-002331,Sales Order,items,SVC-SHRP,1730,Kg,,232
SO-DEMO-002332,Sales Order,items,SVC-CYTO,702,Kg,,405
SO-DEMO-002333,Sales Order,items,SVC-TRN-009,1800,Nos,,153
SO-DEMO-002334,Sales Order,items,SVC-JAN-006,455,Nos,,504
SO-DEMO-002335,Sales Order,items,SVC-JAN-001,1169,Nos,,161
SO-DEMO-002336,Sales Order,items,SVC-JAN-002,1181,Nos,,436
SO-DEMO-002337,Sales Order,items,SVC-JAN-004,739,Nos,,253
SO-DEMO-002337,Sales Order,items,CNT-015,50,Nos,Central Warehouse - ENXI,783
SO-DEMO-002338,Sales Order,items,SVC-PHRM,1241,Kg,,573
SO-DEMO-002338,Sales Order,items,CNT-017,12,Nos,Central Warehouse - ENXI,1315
SO-DEMO-002338,Sales Order,items,SPR-038,2,Nos,Central Warehouse - ENXI,1444456
SO-DEMO-002339,Sales Order,items,SVC-TRN-007,519,Nos,,561
SO-DEMO-002340,Sales Order,items,SVC-JAN-002,182,Nos,,653
SO-DEMO-002340,Sales Order,items,CNT-014,14,Nos,Central Warehouse - ENXI,2443
SO-DEMO-002341,Sales Order,items,SVC-TRN-010,1661,Nos,,627
SO-DEMO-002342,Sales Order,items,SVC-CYTO,1347,Kg,,708
SO-DEMO-002342,Sales Order,items,CNT-020,10,Nos,Central Warehouse - ENXI,4115
SO-DEMO-002342,Sales Order,items,SPR-045,3,Nos,Central Warehouse - ENXI,2892408
SO-DEMO-002343,Sales Order,items,SVC-TRN-008,1569,Nos,,477
SO-DEMO-002344,Sales Order,items,SVC-TRN-008,1584,Nos,,474
SO-DEMO-002345,Sales Order,items,SVC-SHRP,676,Kg,,770
SO-DEMO-002346,Sales Order,items,SVC-TRN-010,874,Nos,,315
SO-DEMO-002346,Sales Order,items,SPR-039,3,Nos,Central Warehouse - ENXI,3366394
SO-DEMO-002347,Sales Order,items,SVC-JAN-002,1428,Nos,,176
SO-DEMO-002347,Sales Order,items,CNT-020,11,Nos,Central Warehouse - ENXI,4673
SO-DEMO-002348,Sales Order,items,SVC-JAN-003,1170,Nos,,531
SO-DEMO-002349,Sales Order,items,SVC-TRN-010,363,Nos,,461
SO-DEMO-002349,Sales Order,items,CNT-016,6,Nos,Central Warehouse - ENXI,4956
SO-DEMO-002349,Sales Order,items,CNT-014,1,Nos,Central Warehouse - ENXI,2321793
SO-DEMO-002350,Sales Order,items,SVC-TRN-007,1349,Nos,,713
SO-DEMO-002351,Sales Order,items,SVC-JAN-003,1213,Nos,,771
SO-DEMO-002352,Sales Order,items,SVC-INF,623,Kg,,342
SO-DEMO-002353,Sales Order,items,SVC-JAN-003,675,Nos,,282
SO-DEMO-002353,Sales Order,items,CNT-018,28,Nos,Central Warehouse - ENXI,1043
SO-DEMO-002354,Sales Order,items,SVC-INF,184,Kg,,162
SO-DEMO-002355,Sales Order,items,SVC-JAN-005,733,Nos,,616
SO-DEMO-002356,Sales Order,items,SVC-CHEM,1440,Kg,,387
SO-DEMO-002357,Sales Order,items,SVC-TRN-009,823,Nos,,228
SO-DEMO-002358,Sales Order,items,SVC-TRN-008,1055,Nos,,583
SO-DEMO-002359,Sales Order,items,SVC-TRN-010,1033,Nos,,625
SO-DEMO-002360,Sales Order,items,SVC-SHRP,1141,Kg,,737
SO-DEMO-002360,Sales Order,items,CNT-019,46,Nos,Central Warehouse - ENXI,1816
SO-DEMO-002360,Sales Order,items,SPR-044,2,Nos,Central Warehouse - ENXI,1092983
SO-DEMO-002361,Sales Order,items,SVC-PHRM,1252,Kg,,408
SO-DEMO-002362,Sales Order,items,SVC-TRN-008,1746,Nos,,378
SO-DEMO-002362,Sales Order,items,CNT-020,40,Nos,Central Warehouse - ENXI,750
SO-DEMO-002363,Sales Order,items,SVC-PATH,557,Kg,,791
SO-DEMO-002364,Sales Order,items,SVC-TRN-010,728,Nos,,784
SO-DEMO-002364,Sales Order,items,CNT-013,39,Nos,Central Warehouse - ENXI,3164
SO-DEMO-002365,Sales Order,items,SVC-PATH,790,Kg,,435
SO-DEMO-002366,Sales Order,items,SVC-TRN-008,216,Nos,,727
SO-DEMO-002366,Sales Order,items,SPR-038,1,Nos,Central Warehouse - ENXI,2316618
SO-DEMO-002367,Sales Order,items,SVC-INF,337,Kg,,205
SO-DEMO-002368,Sales Order,items,SVC-CYTO,989,Kg,,722
SO-DEMO-002369,Sales Order,items,SVC-JAN-004,1597,Nos,,374
SO-DEMO-002370,Sales Order,items,SVC-TRN-007,983,Nos,,629
SO-DEMO-002371,Sales Order,items,SVC-PHRM,1611,Kg,,182
SO-DEMO-002372,Sales Order,items,SVC-JAN-002,94,Nos,,783
SO-DEMO-002373,Sales Order,items,SVC-JAN-003,874,Nos,,258
SO-DEMO-002374,Sales Order,items,SVC-JAN-002,244,Nos,,173
SO-DEMO-002375,Sales Order,items,SVC-SHRP,1118,Kg,,578
SO-DEMO-002375,Sales Order,items,CNT-016,14,Nos,Central Warehouse - ENXI,4050
SO-DEMO-002376,Sales Order,items,SVC-PATH,1474,Kg,,414
SO-DEMO-002377,Sales Order,items,SVC-PHRM,1078,Kg,,624
SO-DEMO-002377,Sales Order,items,PPE-027,1,Nos,Central Warehouse - ENXI,1518599
SO-DEMO-002378,Sales Order,items,SVC-JAN-003,1400,Nos,,450
SO-DEMO-002378,Sales Order,items,CNT-012,34,Nos,Central Warehouse - ENXI,2501
SO-DEMO-002379,Sales Order,items,SVC-TRN-010,1209,Nos,,778
SO-DEMO-002380,Sales Order,items,SVC-CYTO,1358,Kg,,208
SO-DEMO-002380,Sales Order,items,CNT-015,37,Nos,Central Warehouse - ENXI,1328
SO-DEMO-002381,Sales Order,items,SVC-TRN-010,1961,Nos,,754
SO-DEMO-002382,Sales Order,items,SVC-INF,628,Kg,,690
SO-DEMO-002382,Sales Order,items,CNT-015,8,Nos,Central Warehouse - ENXI,1263
SO-DEMO-002383,Sales Order,items,SVC-JAN-001,221,Nos,,420
SO-DEMO-002384,Sales Order,items,SVC-PHRM,390,Kg,,624
SO-DEMO-002384,Sales Order,items,SPR-042,1,Nos,Central Warehouse - ENXI,240487
SO-DEMO-002385,Sales Order,items,SVC-TRN-008,604,Nos,,352
